+--------+--------------------+----------------------+---------------------+--------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin#   |         ZZ         |         ttZ          |        Higgs        |         WZ         |         Other         |       Total       |  data  | Ratio  |          WWZ          |
|--------+--------------------+----------------------+---------------------+--------------------+-----------------------+-------------------+--------+--------+-----------------------+
| Bin0   |       0 ± 0        |        0 ± 0         |        0 ± 0        |       0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin1   |       0 ± 0        |        0 ± 0         |        0 ± 0        |       0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin2   |       0 ± 0        |        0 ± 0         |        0 ± 0        |       0 ± 0        |         0 ± 0         |       0 ± 0       | 0 ± 0  | 0 ± 0  |         0 ± 0         |
| Bin3   |   35.52 ± 0.1602   |   0.1661 ± 0.02238   |   0.1915 ± 0.1924   |  0.3353 ± 0.2071   |   0.1239 ± 0.06453    |   36.34 ± 0.332   | 0 ± 0  | 0 ± 0  |    0.5915 ± 0.1076    |
| Bin4   |   56.08 ± 0.2018   |   0.2711 ± 0.02541   |   0.4018 ± 0.1933   |     0 ± 0.1156     |   0.05951 ± 0.03779   |  56.81 ± 0.3058   | 0 ± 0  | 0 ± 0  |    0.8628 ± 0.1457    |
| Bin5   |    63 ± 0.2141     |   0.2232 ± 0.02634   |  0.03749 ± 0.1938   |  0.3678 ± 0.1473   |   0.04979 ± 0.03812   |  63.68 ± 0.3275   | 0 ± 0  | 0 ± 0  |    1.213 ± 0.1864     |
| Bin6   |   50.71 ± 0.1922   |   0.2115 ± 0.02522   |   0.5558 ± 0.2349   |  0.2043 ± 0.1226   |  0.007018 ± 0.006836  |  51.69 ± 0.3284   | 0 ± 0  | 0 ± 0  |     1.27 ± 0.1915     |
| Bin7   |   20.51 ± 0.1226   |   0.1495 ± 0.0198    |   0.1051 ± 0.1667   |  0.1226 ± 0.07077  |  0.001404 ± 0.006118  |  20.89 ± 0.2196   | 0 ± 0  | 0 ± 0  |    0.7325 ± 0.139     |
| Bin8   |   8.243 ± 0.0777   |  0.07834 ± 0.01745   |   0.1915 ± 0.1354   | 0.08172 ± 0.08172  | -0.004211 ± 0.004211  |   8.59 ± 0.1771   | 0 ± 0  | 0 ± 0  |   0.4254 ± 0.09827    |
| Bin9   |  4.425 ± 0.05706   |  0.07364 ± 0.01527   |  0.09576 ± 0.1659   |       0 ± 0        |  0.001404 ± 0.002431  |  4.596 ± 0.1761   | 0 ± 0  | 0 ± 0  |   0.2354 ± 0.06217    |
| Bin10  |  2.703 ± 0.04472   |  0.04857 ± 0.01302   | -0.07702 ± 0.09667  | 0.04086 ± 0.04086  |  0.004211 ± 0.003138  |   2.72 ± 0.1149   | 0 ± 0  | 0 ± 0  |   0.1583 ± 0.04398    |
| Bin11  |  1.728 ± 0.03579   |  0.05014 ± 0.01086   |  0.09576 ± 0.09576  | 0.08172 ± 0.05779  |         0 ± 0         |  1.956 ± 0.1179   | 0 ± 0  | 0 ± 0  |   0.2593 ± 0.08788    |
| Bin12  |  1.179 ± 0.02955   |  0.05798 ± 0.01204   |        0 ± 0        |       0 ± 0        | -0.001404 ± 0.001404  |  1.236 ± 0.03194  | 0 ± 0  | 0 ± 0  |   0.1515 ± 0.06215    |
| Bin13  |  0.8608 ± 0.02522  |  0.03761 ± 0.00991   |        0 ± 0        | 0.04086 ± 0.04086  |  0.001404 ± 0.001404  | 0.9407 ± 0.04905  | 0 ± 0  | 0 ± 0  |    0.1799 ± 0.0761    |
| Bin14  |  0.6437 ± 0.02181  |  0.0329 ± 0.008438   |        0 ± 0        | 0.04086 ± 0.04086  |  0.002156 ± 0.002156  | 0.7196 ± 0.04713  | 0 ± 0  | 0 ± 0  |   0.08032 ± 0.04395   |
| Bin15  |  0.4568 ± 0.01828  | 0.006268 ± 0.005428  |        0 ± 0        | 0.04086 ± 0.04086  |         0 ± 0         |  0.504 ± 0.04509  | 0 ± 0  | 0 ± 0  |   0.0297 ± 0.001045   |
| Bin16  |  0.3253 ± 0.01543  |  0.0188 ± 0.006648   |        0 ± 0        |       0 ± 0        | -0.001404 ± 0.001404  | 0.3427 ± 0.01686  | 0 ± 0  | 0 ± 0  |   0.02027 ± 0.06213   |
| Bin17  |  0.2641 ± 0.01394  |  0.01254 ± 0.004432  |        0 ± 0        |       0 ± 0        | -0.001404 ± 0.001404  | 0.2753 ± 0.01469  | 0 ± 0  | 0 ± 0  |  0.01748 ± 0.0007831  |
| Bin18  |  0.206 ± 0.01232   |     0 ± 0.004955     |        0 ± 0        |       0 ± 0        |         0 ± 0         |  0.206 ± 0.01328  | 0 ± 0  | 0 ± 0  |   0.0127 ± 0.06213    |
| Bin19  |  0.1555 ± 0.01061  | 0.006268 ± 0.004955  |        0 ± 0        |       0 ± 0        |         0 ± 0         | 0.1618 ± 0.01171  | 0 ± 0  | 0 ± 0  |   0.05364 ± 0.04394   |
| Bin20  | 0.1132 ± 0.009103  |  0.01097 ± 0.005197  |        0 ± 0        |       0 ± 0        |  0.001404 ± 0.001404  | 0.1256 ± 0.01058  | 0 ± 0  | 0 ± 0  | 0.008035 ± 0.0004779  |
| Bin21  |  0.5813 ± 0.02062  |  0.01567 ± 0.007676  |        0 ± 0        |       0 ± 0        |         0 ± 0         | 0.5969 ± 0.02201  | 0 ± 0  | 0 ± 0  |   0.0818 ± 0.04394    |
+--------+--------------------+----------------------+---------------------+--------------------+-----------------------+-------------------+--------+--------+-----------------------+
