+--------+------------------------+-----------------------+----------------------+--------------------+----------------------+------------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |          ttZ          |        Higgs         |         WZ         |        Other         |         Total          |  data  | Ratio  |          WWZ           |
|--------+------------------------+-----------------------+----------------------+--------------------+----------------------+------------------------+--------+--------+------------------------+
| Bin0   |         0 ± 0          |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   |    7.906 ± 0.07597     |  0.004701 ± 0.002714  |        0 ± 0         | 0.04086 ± 0.04086  |     0 ± 0.001985     |    7.952 ± 0.08632     | 0 ± 0  | 0 ± 0  |   0.07713 ± 0.04394    |
| Bin2   |     191.9 ± 0.3728     |    0.4143 ± 0.0352    |    1.397 ± 0.4301    |  0.6538 ± 0.2162   |   0.1562 ± 0.06571   |     194.5 ± 0.6134     | 0 ± 0  | 0 ± 0  |     2.918 ± 0.2366     |
| Bin3   |     33.01 ± 0.1558     |    0.539 ± 0.04007    |   0.07702 ± 0.2544   |    0.417 ± 0.23    |  0.07692 ± 0.05301   |     34.12 ± 0.3825     | 0 ± 0  | 0 ± 0  |     1.401 ± 0.1916     |
| Bin4   |    8.376 ± 0.07924     |   0.3281 ± 0.02888    |   0.1051 ± 0.09713   | 0.08172 ± 0.05779  | 0.002156 ± 0.004517  |     8.893 ± 0.1411     | 0 ± 0  | 0 ± 0  |     1.257 ± 0.2107     |
| Bin5   |    3.474 ± 0.05129     |   0.1065 ± 0.01759    |        0 ± 0         | 0.08172 ± 0.05779  | 0.005716 ± 0.004376  |    3.668 ± 0.07937     | 0 ± 0  | 0 ± 0  |    0.1913 ± 0.08788    |
| Bin6   |    1.523 ± 0.03402     |   0.0329 ± 0.01097    | 0.009372 ± 0.009372  |    0 ± 0.05779     | 0.001404 ± 0.002431  |    1.567 ± 0.06863     | 0 ± 0  | 0 ± 0  |    0.2673 ± 0.09824    |
| Bin7   |    0.7149 ± 0.02336    |  0.02507 ± 0.008582   | 0.009372 ± 0.009372  | 0.04086 ± 0.04086  |        0 ± 0         |    0.7902 ± 0.04875    | 0 ± 0  | 0 ± 0  |    0.1983 ± 0.08787    |
| Bin8   |    0.3803 ± 0.01702    |  0.009401 ± 0.004432  |        0 ± 0         | 0.04086 ± 0.04086  | 0.001404 ± 0.001404  |    0.432 ± 0.04451     | 0 ± 0  | 0 ± 0  |    0.1008 ± 0.06213    |
| Bin9   |    0.1765 ± 0.01163    |  0.007834 ± 0.003504  |        0 ± 0         |       0 ± 0        |        0 ± 0         |    0.1844 ± 0.01215    | 0 ± 0  | 0 ± 0  |  0.007039 ± 0.0005698  |
| Bin10  |    0.112 ± 0.009278    |  0.004701 ± 0.002714  |        0 ± 0         |       0 ± 0        |        0 ± 0         |   0.1167 ± 0.009667    | 0 ± 0  | 0 ± 0  |  0.002888 ± 0.0003407  |
| Bin11  |   0.05109 ± 0.006258   | -0.001567 ± 0.001567  |        0 ± 0         |       0 ± 0        |        0 ± 0         |   0.04953 ± 0.006451   | 0 ± 0  | 0 ± 0  |  0.002246 ± 0.0003161  |
| Bin12  |   0.03557 ± 0.005256   |     0 ± 0.002216      |        0 ± 0         |       0 ± 0        |        0 ± 0         |   0.03557 ± 0.005704   | 0 ± 0  | 0 ± 0  |   -0.04271 ± 0.04393   |
| Bin13  |   0.01712 ± 0.003627   |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |   0.01712 ± 0.003627   | 0 ± 0  | 0 ± 0  |  0.001253 ± 0.0002865  |
| Bin14  |   0.01154 ± 0.002986   |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |   0.01154 ± 0.002986   | 0 ± 0  | 0 ± 0  | 0.0004228 ± 0.0001324  |
| Bin15  |  0.007908 ± 0.002457   |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.007908 ± 0.002457   | 0 ± 0  | 0 ± 0  | 0.0002781 ± 9.859e-05  |
| Bin16  |  0.007093 ± 0.002364   |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.007093 ± 0.002364   | 0 ± 0  | 0 ± 0  | 0.0002531 ± 0.0001232  |
| Bin17  |  0.003153 ± 0.001576   |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.003153 ± 0.001576   | 0 ± 0  | 0 ± 0  | 0.0001447 ± 8.837e-05  |
| Bin18  |  0.001576 ± 0.001115   |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.001576 ± 0.001115   | 0 ± 0  | 0 ± 0  | 2.425e-05 ± 1.715e-05  |
| Bin19  |  0.000166 ± 0.000166   |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |  0.000166 ± 0.000166   | 0 ± 0  | 0 ± 0  |  3.638e-05 ± 2.1e-05   |
| Bin20  | 0.0007881 ± 0.0007881  |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         | 0.0007881 ± 0.0007881  | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin21  |         0 ± 0          |         0 ± 0         |        0 ± 0         |       0 ± 0        |        0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  | 9.624e-05 ± 8.498e-05  |
+--------+------------------------+-----------------------+----------------------+--------------------+----------------------+------------------------+--------+--------+------------------------+
