+--------+------------------------+----------------------+-----------------------+---------------------+-----------------------+-----------------------+--------+---------+-----------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ          |         Other         |         Total         |  data  |  Ratio  |          WWZ          |
| Bin24  |   0.01171 ± 0.002991   |  0.02507 ± 0.008582  |  -0.09576 ± 0.09576   |        0 ± 0        |  0.001404 ± 0.001404  |   -0.05758 ± 0.0962   | 0 ± 0  | -0 ± 0  |    0.1478 ± 0.0761    |
| Bin25  |  0.006954 ± 0.002322   |  0.0282 ± 0.009136   |         0 ± 0         |        0 ± 0        |  0.002156 ± 0.002156  |   0.03731 ± 0.00967   | 0 ± 0  |  0 ± 0  |   0.05792 ± 0.04394   |
| Bin26  |   0.00965 ± 0.002703   |  0.02664 ± 0.008438  |         0 ± 0         |        0 ± 0        |   0.03706 ± 0.03706   |   0.07334 ± 0.0381    | 0 ± 0  |  0 ± 0  |   0.05498 ± 0.04394   |
| Bin27  |  0.008669 ± 0.002614   |  0.02664 ± 0.009001  |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.03671 ± 0.009477   | 0 ± 0  |  0 ± 0  |   0.09809 ± 0.06213   |
| Bin28  |  0.003941 ± 0.001762   |   0.0235 ± 0.00718   |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.02885 ± 0.007526   | 0 ± 0  |  0 ± 0  | 0.008514 ± 0.0005311  |
| Bin29  |  0.007093 ± 0.002364   |  0.01567 ± 0.007007  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.02276 ± 0.007396   | 0 ± 0  |  0 ± 0  | 0.007617 ± 0.0005149  |
| Bin30  |  0.005902 ± 0.002095   |  0.0282 ± 0.007007   |  0.009372 ± 0.009372  |        0 ± 0        |         0 ± 0         |   0.04348 ± 0.01189   | 0 ± 0  |  0 ± 0  |  0.006119 ± 0.000453  |
| Bin31  |  0.005517 ± 0.002085   |  0.02977 ± 0.00718   |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |  0.03669 ± 0.007608   | 0 ± 0  |  0 ± 0  |  0.00548 ± 0.0004088  |
| Bin32  |  0.005683 ± 0.002092   | 0.007834 ± 0.004701  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01352 ± 0.005145   | 0 ± 0  |  0 ± 0  | 0.005513 ± 0.0004421  |
| Bin33  |  0.003153 ± 0.001576   |  0.01097 ± 0.004146  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01412 ± 0.004435   | 0 ± 0  |  0 ± 0  |   0.04851 ± 0.04393   |
| Bin34  |  0.004729 ± 0.001931   |  0.01097 ± 0.00565   | -0.009372 ± 0.009372  |        0 ± 0        |  0.001404 ± 0.001404  |   0.007729 ± 0.0112   | 0 ± 0  |  0 ± 0  |   0.0483 ± 0.04393    |
| Bin35  | 0.0007881 ± 0.0007881  | 0.004701 ± 0.005197  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.005489 ± 0.005256  | 0 ± 0  |  0 ± 0  |    0.135 ± 0.07609    |
| Bin36  |  0.005517 ± 0.002085   | 0.004701 ± 0.004146  |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.01022 ± 0.00464   | 0 ± 0  |  0 ± 0  | 0.003194 ± 0.0003077  |
| Bin37  |  0.002364 ± 0.001365   | 0.006268 ± 0.003838  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.008632 ± 0.004074  | 0 ± 0  |  0 ± 0  |   0.04691 ± 0.04393   |
| Bin38  |  0.005517 ± 0.002085   |     0 ± 0.002216     |         0 ± 0         |        0 ± 0        |  0.002807 ± 0.001985  |  0.008324 ± 0.003633  | 0 ± 0  |  0 ± 0  | 0.002059 ± 0.0002098  |
| Bin39  |  0.003801 ± 0.001704   | 0.001567 ± 0.002714  | -0.009372 ± 0.009372  |        0 ± 0        |         0 ± 0         | -0.004004 ± 0.009905  | 0 ± 0  | -0 ± 0  |   0.04658 ± 0.04393   |
| Bin40  |  0.003667 ± 0.001647   | 0.004701 ± 0.004146  |  0.009372 ± 0.009372  |        0 ± 0        |         0 ± 0         |   0.01774 ± 0.01038   | 0 ± 0  |  0 ± 0  |   0.04618 ± 0.04393   |
| Bin41  |         0 ± 0          |     0 ± 0.003838     |         0 ± 0         |        0 ± 0        |         0 ± 0         |     0 ± 0.003838      | 0 ± 0  |  0 ± 0  | 0.001658 ± 0.0002119  |
| Bin42  |   0.00223 ± 0.001292   | 0.007834 ± 0.004146  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.01006 ± 0.004342   | 0 ± 0  |  0 ± 0  | 0.001732 ± 0.0002023  |
| Bin43  | 0.0006538 ± 0.0006538  | 0.006268 ± 0.003134  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.006921 ± 0.003201  | 0 ± 0  |  0 ± 0  | 0.001788 ± 0.0002676  |
| Bin44  | 0.0007881 ± 0.0007881  | 0.003134 ± 0.002216  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.003922 ± 0.002352  | 0 ± 0  |  0 ± 0  | 0.001043 ± 0.0001124  |
| Bin45  |   0.002225 ± 0.00129   | 0.006268 ± 0.003134  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.008492 ± 0.003389  | 0 ± 0  |  0 ± 0  |   0.04551 ± 0.04393   |
| Bin46  |   0.01443 ± 0.003319   |  0.0235 ± 0.008142   |   0.09576 ± 0.09576   |        0 ± 0        |  0.002156 ± 0.002156  |   0.1358 ± 0.09619    | 0 ± 0  |  0 ± 0  |   0.1024 ± 0.06213    |
+--------+------------------------+----------------------+-----------------------+---------------------+-----------------------+-----------------------+--------+---------+-----------------------+
