+--------+------------------+----------------------+----------------------+--------------------+------------------------+------------------+--------+--------+--------------------+
| Bin#   |        ZZ        |         ttZ          |        Higgs         |         WZ         |         Other          |      Total       |  data  | Ratio  |        WWZ         |
|--------+------------------+----------------------+----------------------+--------------------+------------------------+------------------+--------+--------+--------------------+
| Bin0   |      0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0          |      0 ± 0       | 0 ± 0  | 0 ± 0  |       0 ± 0        |
| Bin1   |      0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0          |      0 ± 0       | 0 ± 0  | 0 ± 0  |       0 ± 0        |
| Bin2   |      0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0          |      0 ± 0       | 0 ± 0  | 0 ± 0  |       0 ± 0        |
| Bin3   |      0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        |         0 ± 0          |      0 ± 0       | 0 ± 0  | 0 ± 0  |       0 ± 0        |
| Bin4   | 2.466 ± 0.04158  | 0.006268 ± 0.004432  |        0 ± 0         |       0 ± 0        |         0 ± 0          | 2.473 ± 0.04182  | 0 ± 0  | 0 ± 0  | 0.06228 ± 0.04394  |
| Bin5   |  8.828 ± 0.0791  |  0.02977 ± 0.00683   |  -0.09576 ± 0.09667  | 0.08172 ± 0.05779  |   0.00356 ± 0.003249   |  8.847 ± 0.1378  | 0 ± 0  | 0 ± 0  | 0.06116 ± 0.06214  |
| Bin6   |  20.9 ± 0.1223   |  0.02977 ± 0.01141   |   0.1051 ± 0.09803   |  0.08172 ± 0.1001  |  0.005614 ± 0.004438   |  21.12 ± 0.1864  | 0 ± 0  | 0 ± 0  |  0.2185 ± 0.06215  |
| Bin7   |  40.49 ± 0.1716  |   0.1047 ± 0.01754   |   0.4694 ± 0.2143    |   0.286 ± 0.1081   | -0.0007525 ± 0.005848  |  41.35 ± 0.2956  | 0 ± 0  | 0 ± 0  |  0.5485 ± 0.1163   |
| Bin8   |  39.71 ± 0.1703  |   0.1144 ± 0.01834   |   0.1145 ± 0.1669    |  0.1226 ± 0.1226   |   0.09031 ± 0.05286    |  40.15 ± 0.2739  | 0 ± 0  | 0 ± 0  |   0.847 ± 0.1584   |
| Bin9   |  31.39 ± 0.1514  |   0.1473 ± 0.01854   |   0.2196 ± 0.2355    | 0.08172 ± 0.05779  |   0.05185 ± 0.03767    |  31.89 ± 0.2889  | 0 ± 0  | 0 ± 0  |  0.6121 ± 0.1243   |
| Bin10  |  23.58 ± 0.1312  |   0.09088 ± 0.018    |   0.2873 ± 0.1669    |  0.1226 ± 0.09137  |  0.002156 ± 0.005319   |  24.08 ± 0.2319  | 0 ± 0  | 0 ± 0  |  0.5052 ± 0.1076   |
| Bin11  |  17.89 ± 0.1143  |  0.08148 ± 0.01643   |   0.2873 ± 0.1664    |       0 ± 0        |   0.002807 ± 0.00397   |  18.26 ± 0.2025  | 0 ± 0  | 0 ± 0  |  0.3023 ± 0.06217  |
| Bin12  | 13.24 ± 0.09816  |  0.07364 ± 0.01527   |  -0.09576 ± 0.09667  |       0 ± 0        |   0.002807 ± 0.00397   |  13.22 ± 0.1387  | 0 ± 0  | 0 ± 0  |  0.3668 ± 0.08789  |
| Bin13  | 10.02 ± 0.08549  |  0.09715 ± 0.01673   |  0.09576 ± 0.09576   |    0 ± 0.05779     |  -0.002807 ± 0.004438  |  10.21 ± 0.1418  | 0 ± 0  | 0 ± 0  |  0.2606 ± 0.06217  |
| Bin14  | 7.613 ± 0.07444  |   0.06894 ± 0.0147   |        0 ± 0         | 0.08172 ± 0.08172  |   0.03921 ± 0.03723    |  7.803 ± 0.1176  | 0 ± 0  | 0 ± 0  |  0.195 ± 0.04399   |
| Bin15  | 5.906 ± 0.06573  |  0.07051 ± 0.01375   |  0.09576 ± 0.09667   |    0 ± 0.05779     |   0.04127 ± 0.03724    |  6.113 ± 0.1363  | 0 ± 0  | 0 ± 0  |  0.2999 ± 0.08789  |
| Bin16  |  4.58 ± 0.05792  |  0.07521 ± 0.01292   |  0.09576 ± 0.09576   |   0.131 ± 0.1767   |  0.002807 ± 0.002807   |  4.885 ± 0.2095  | 0 ± 0  | 0 ± 0  |  0.243 ± 0.09825   |
| Bin17  |  3.577 ± 0.0511  |  0.06894 ± 0.01292   |  -0.09576 ± 0.09576  | 0.04086 ± 0.04086  |  0.001404 ± 0.001404   |  3.592 ± 0.1167  | 0 ± 0  | 0 ± 0  |  0.2268 ± 0.07612  |
| Bin18  | 2.809 ± 0.04532  |  0.04387 ± 0.01234   |        0 ± 0         |       0 ± 0        |      0 ± 0.001985      | 2.853 ± 0.04701  | 0 ± 0  | 0 ± 0  |  0.1228 ± 0.04396  |
| Bin19  | 2.195 ± 0.03999  |  0.05014 ± 0.01193   |        0 ± 0         |       0 ± 0        |  0.001404 ± 0.001404   | 2.247 ± 0.04176  | 0 ± 0  | 0 ± 0  |  0.3293 ± 0.1076   |
| Bin20  |  1.76 ± 0.03588  |  0.03761 ± 0.00991   | 0.009372 ± 0.009372  | 0.08172 ± 0.05779  |  -0.001404 ± 0.001404  | 1.888 ± 0.06939  | 0 ± 0  | 0 ± 0  |  0.2334 ± 0.08788  |
