+--------+------------------------+----------------------+-----------------------+---------------------+-----------------------+----------------------+--------+---------+-----------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ          |         Other         |        Total         |  data  |  Ratio  |          WWZ          |
|--------+------------------------+----------------------+-----------------------+---------------------+-----------------------+----------------------+--------+---------+-----------------------+
| Bin0   |         0 ± 0          |        0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |        0 ± 0         | 0 ± 0  |  0 ± 0  |         0 ± 0         |
| Bin1   |   0.03125 ± 0.004945   | 0.001567 ± 0.002714  |         0 ± 0         |  0.04086 ± 0.04086  |         0 ± 0         |  0.07368 ± 0.04125   | 0 ± 0  |  0 ± 0  |   0.05764 ± 0.04394   |
| Bin2   |   0.06975 ± 0.007252   |  0.02037 ± 0.00718   |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.001404  |   0.09153 ± 0.0103   | 0 ± 0  |  0 ± 0  |  0.03925 ± 0.0009927  |
| Bin3   |   0.08862 ± 0.008171   |  0.0235 ± 0.008142   |         0 ± 0         |  0.04086 ± 0.04086  |  0.002156 ± 0.002931  |   0.1551 ± 0.04256   | 0 ± 0  |  0 ± 0  |   0.1122 ± 0.04395    |
| Bin4   |   0.09946 ± 0.008736   |  0.02664 ± 0.01074   |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.003138  |   0.1275 ± 0.0142    | 0 ± 0  |  0 ± 0  |   0.1828 ± 0.06215    |
| Bin5   |   0.1047 ± 0.008911    |  0.03761 ± 0.01015   |         0 ± 0         |  0.04086 ± 0.04086  |  -0.002807 ± 0.00397  |   0.1804 ± 0.04322   | 0 ± 0  |  0 ± 0  |   0.1666 ± 0.04397    |
| Bin6   |   0.09639 ± 0.00856    |  0.06111 ± 0.01393   |         0 ± 0         |     0 ± 0.05779     |   0.07908 ± 0.05271   |   0.2366 ± 0.07991   | 0 ± 0  |  0 ± 0  |   0.2208 ± 0.08788    |
| Bin7   |   0.08768 ± 0.008174   |  0.03604 ± 0.01162   |  0.009372 ± 0.009372  |  0.2043 ± 0.09137   |  0.002807 ± 0.003438  |    0.3402 ± 0.093    | 0 ± 0  |  0 ± 0  |   0.3668 ± 0.09825    |
| Bin8   |   0.08238 ± 0.008007   |  0.03917 ± 0.01183   |   0.01874 ± 0.01325   |  0.1226 ± 0.07077   | 0.0007525 ± 0.003808  |   0.2636 ± 0.07351   | 0 ± 0  |  0 ± 0  |   0.1886 ± 0.04397    |
| Bin9   |   0.06521 ± 0.007065   |  0.07051 ± 0.01357   |  0.009372 ± 0.009372  |  0.08172 ± 0.05779  |  0.000651 ± 0.004934  |   0.2275 ± 0.06071   | 0 ± 0  |  0 ± 0  |   0.3111 ± 0.08788    |
| Bin10  |   0.05872 ± 0.00669    |  0.04701 ± 0.01292   |         0 ± 0         |     0 ± 0.05779     |   0.04548 ± 0.03722   |   0.1512 ± 0.07026   | 0 ± 0  |  0 ± 0  |   0.2593 ± 0.09825    |
| Bin11  |   0.05271 ± 0.006341   |  0.05798 ± 0.01375   |   0.01874 ± 0.01325   |  0.04086 ± 0.04086  |   0.04127 ± 0.03724   |   0.2116 ± 0.05884   | 0 ± 0  |  0 ± 0  |   0.1512 ± 0.07611    |
| Bin12  |    0.04489 ± 0.0058    |  0.07521 ± 0.01453   |  0.009372 ± 0.009372  |  0.04086 ± 0.04086  |  0.007018 ± 0.004211  |   0.1773 ± 0.04494   | 0 ± 0  |  0 ± 0  |   0.1834 ± 0.06215    |
| Bin13  |   0.0378 ± 0.005311    |  0.07364 ± 0.01511   |   0.1239 ± 0.09713    |  0.04086 ± 0.04086  |  0.002807 ± 0.004438  |    0.279 ± 0.1067    | 0 ± 0  |  0 ± 0  |   0.1688 ± 0.06215    |
| Bin14  |   0.04182 ± 0.005602   |  0.06922 ± 0.01408   |      0 ± 0.01325      |        0 ± 0        |  0.004963 ± 0.004517  |   0.116 ± 0.02063    | 0 ± 0  |  0 ± 0  |    0.1983 ± 0.0761    |
| Bin15  |   0.03353 ± 0.005077   |  0.03604 ± 0.01244   |  -0.06765 ± 0.09713   |  0.04086 ± 0.04086  |  0.004211 ± 0.002431  |    0.047 ± 0.1063    | 0 ± 0  |  0 ± 0  |   0.1021 ± 0.04395    |
| Bin16  |   0.03563 ± 0.005189   |   0.08618 ± 0.0141   | -0.009372 ± 0.009372  |  0.04086 ± 0.04086  |   0.03706 ± 0.03711   |   0.1904 ± 0.05797   | 0 ± 0  |  0 ± 0  |   0.1352 ± 0.06214    |
| Bin17  |   0.02404 ± 0.004285   |  0.05484 ± 0.01183   |         0 ± 0         |        0 ± 0        |     0 ± 0.002807      |  0.07888 ± 0.01289   | 0 ± 0  |  0 ± 0  |   0.2172 ± 0.08787    |
| Bin18  |   0.02123 ± 0.004008   |  0.05954 ± 0.01193   |         0 ± 0         | -0.04086 ± 0.04086  |  0.001404 ± 0.001404  |  0.04131 ± 0.04278   | 0 ± 0  |  0 ± 0  |   0.1214 ± 0.06214    |
| Bin19  |   0.01723 ± 0.003646   |  0.04387 ± 0.01108   |         0 ± 0         |        0 ± 0        |  0.001404 ± 0.002431  |   0.0625 ± 0.01191   | 0 ± 0  |  0 ± 0  |    0.1595 ± 0.0761    |
