+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
| Bin#   |           ZZ           |         ttZ          |         Higgs         |         WZ         |         Other         |         Total          |  data  | Ratio  |          WWZ           |
|--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
| Bin0   |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin1   | 0.0007881 ± 0.0007881  |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0007881 ± 0.0007881  | 0 ± 0  | 0 ± 0  |  0.001257 ± 0.0002181  |
| Bin2   |   0.01207 ± 0.003026   |  0.02977 ± 0.009531  |   0.09576 ± 0.09576   |       0 ± 0        |         0 ± 0         |    0.1376 ± 0.09628    | 0 ± 0  | 0 ± 0  |    0.2024 ± 0.08787    |
| Bin3   |   0.04919 ± 0.006151   |   0.1112 ± 0.01738   | -0.009372 ± 0.009372  |       0 ± 0        |     0 ± 0.002807      |    0.1511 ± 0.02087    | 0 ± 0  | 0 ± 0  |    0.4331 ± 0.1243     |
| Bin4   |   0.05606 ± 0.006533   |   0.1504 ± 0.02271   |  -0.08639 ± 0.09622   | 0.04086 ± 0.04086  |  0.000651 ± 0.004517  |    0.1616 ± 0.1073     | 0 ± 0  | 0 ± 0  |    0.5007 ± 0.1243     |
| Bin5   |   0.09436 ± 0.00857    |   0.1269 ± 0.02265   |   0.1145 ± 0.09667    |    0 ± 0.05779     |  0.005614 ± 0.00397   |    0.3414 ± 0.1153     | 0 ± 0  | 0 ± 0  |    0.411 ± 0.09827     |
| Bin6   |   0.09408 ± 0.008473   |   0.1332 ± 0.01938   |  0.009372 ± 0.009372  | 0.08172 ± 0.05779  | -0.001404 ± 0.003713  |    0.317 ± 0.06236     | 0 ± 0  | 0 ± 0  |    0.4603 ± 0.1076     |
| Bin7   |   0.09156 ± 0.008343   |   0.1598 ± 0.02067   |   0.01874 ± 0.01325   |  0.1226 ± 0.07077  |   0.04558 ± 0.03737   |    0.4383 ± 0.08413    | 0 ± 0  | 0 ± 0  |     0.402 ± 0.1163     |
| Bin8   |   0.1202 ± 0.009537    |   0.1348 ± 0.01814   |  0.009372 ± 0.009372  |  0.1226 ± 0.07077  |   0.04202 ± 0.03738   |    0.4289 ± 0.08315    | 0 ± 0  | 0 ± 0  |    0.3524 ± 0.1076     |
| Bin9   |   0.1179 ± 0.009465    |   0.116 ± 0.01893    |  -0.07702 ± 0.09667   | 0.04086 ± 0.07077  |  0.008421 ± 0.005251  |    0.2061 ± 0.1218     | 0 ± 0  | 0 ± 0  |    0.257 ± 0.06216     |
| Bin10  |    0.1318 ± 0.01003    |   0.1147 ± 0.01729   |   0.01874 ± 0.02296   |  0.1634 ± 0.08172  |   0.04698 ± 0.0376    |    0.4756 ± 0.09497    | 0 ± 0  | 0 ± 0  |    0.4253 ± 0.1243     |
| Bin11  |    0.1417 ± 0.01043    |  0.08148 ± 0.01716   |  0.009372 ± 0.009372  | 0.04086 ± 0.04086  |  0.006367 ± 0.005848  |    0.2797 ± 0.04685    | 0 ± 0  | 0 ± 0  |    0.365 ± 0.09825     |
| Bin12  |    0.1508 ± 0.0107     |  0.08775 ± 0.01628   |      0 ± 0.01325      | 0.04086 ± 0.07077  |   0.08113 ± 0.05265   |    0.3605 ± 0.0913     | 0 ± 0  | 0 ± 0  |    0.3156 ± 0.08788    |
| Bin13  |   0.1297 ± 0.009889    |  0.04701 ± 0.01173   |   0.01874 ± 0.01325   | 0.04086 ± 0.04086  |  0.004211 ± 0.004211  |    0.2406 ± 0.04581    | 0 ± 0  | 0 ± 0  |    0.2453 ± 0.07611    |
| Bin14  |   0.04083 ± 0.005599   | 0.007834 ± 0.004701  |         0 ± 0         |       0 ± 0        |   0.04127 ± 0.03714   |   0.08993 ± 0.03785    | 0 ± 0  | 0 ± 0  |   0.08093 ± 0.04394    |
| Bin15  |   0.01151 ± 0.002892   | 0.007834 ± 0.003504  |         0 ± 0         |       0 ± 0        |         0 ± 0         |   0.01935 ± 0.004543   | 0 ± 0  | 0 ± 0  |   0.05614 ± 0.04393    |
| Bin16  |  0.003662 ± 0.001645   | 0.001567 ± 0.001567  |         0 ± 0         |       0 ± 0        |   0.03706 ± 0.03706   |   0.04229 ± 0.03713    | 0 ± 0  | 0 ± 0  |  0.003236 ± 0.0002324  |
| Bin17  | 0.0007881 ± 0.0007881  |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         | 0.0007881 ± 0.0007881  | 0 ± 0  | 0 ± 0  | 0.0004365 ± 7.275e-05  |
| Bin18  |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  | 1.213e-05 ± 1.213e-05  |
| Bin19  |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin20  |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  |         0 ± 0          |
| Bin21  |         0 ± 0          |        0 ± 0         |         0 ± 0         |       0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  | 0 ± 0  |         0 ± 0          |
+--------+------------------------+----------------------+-----------------------+--------------------+-----------------------+------------------------+--------+--------+------------------------+
